"","start_year","end_year","budget_type","money","type","start_planned_outtrun","start_year_value","end_planned_outtrun","end_year_value","cagr"
"705",2026,2027,"nics","real_values","fyear","planned",1403.74910777602,"planned",1375.72698916215,-0.0199623411752446
"706",2013,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"707",2014,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"708",2015,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"709",2016,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"710",2017,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"711",2018,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"712",2019,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"713",2020,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"714",2021,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"715",2022,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"716",2023,2028,"nics","real_values","fyear","outtrun",0,"planned",1349.4501665358,Inf
"717",2024,2028,"nics","real_values","fyear","planned",0,"planned",1349.4501665358,Inf
"718",2025,2028,"nics","real_values","fyear","planned",1427,"planned",1349.4501665358,-0.0184533178527054
"719",2026,2028,"nics","real_values","fyear","planned",1403.74910777602,"planned",1349.4501665358,-0.0195314241970754
"720",2027,2028,"nics","real_values","fyear","planned",1375.72698916215,"planned",1349.4501665358,-0.0191003177471647
"721",2013,2014,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"722",2013,2015,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"723",2014,2015,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"724",2013,2016,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"725",2014,2016,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"726",2015,2016,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"727",2013,2017,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"728",2014,2017,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"729",2015,2017,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"730",2016,2017,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"731",2013,2018,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"732",2014,2018,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"733",2015,2018,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"734",2016,2018,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"735",2017,2018,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"736",2013,2019,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"737",2014,2019,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"738",2015,2019,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"739",2016,2019,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"740",2017,2019,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"741",2018,2019,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"742",2013,2020,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"743",2014,2020,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"744",2015,2020,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"745",2016,2020,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"746",2017,2020,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"747",2018,2020,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"748",2019,2020,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"749",2013,2021,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"750",2014,2021,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"751",2015,2021,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"752",2016,2021,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"753",2017,2021,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"754",2018,2021,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"755",2019,2021,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"756",2020,2021,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"757",2013,2022,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"758",2014,2022,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"759",2015,2022,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"760",2016,2022,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"761",2017,2022,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"762",2018,2022,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"763",2019,2022,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"764",2020,2022,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"765",2021,2022,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"766",2013,2023,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"767",2014,2023,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"768",2015,2023,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"769",2016,2023,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"770",2017,2023,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"771",2018,2023,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"772",2019,2023,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"773",2020,2023,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"774",2021,2023,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"775",2022,2023,"adjustments","real_values","fyear","outtrun",0,"outtrun",0,NA
"776",2013,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"777",2014,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"778",2015,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"779",2016,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"780",2017,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"781",2018,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"782",2019,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"783",2020,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"784",2021,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"785",2022,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"786",2023,2024,"adjustments","real_values","fyear","outtrun",0,"planned",0,NA
"787",2013,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"788",2014,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"789",2015,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"790",2016,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"791",2017,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"792",2018,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"793",2019,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"794",2020,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"795",2021,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"796",2022,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"797",2023,2025,"adjustments","real_values","fyear","outtrun",0,"planned",-210,NA
"798",2024,2025,"adjustments","real_values","fyear","planned",0,"planned",-210,-Inf
"799",2013,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"800",2014,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"801",2015,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"802",2016,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"803",2017,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"804",2018,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"805",2019,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"806",2020,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"807",2021,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"808",2022,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"809",2023,2026,"adjustments","real_values","fyear","outtrun",0,"planned",-1190.28480757462,NA
"810",2024,2026,"adjustments","real_values","fyear","planned",0,"planned",-1190.28480757462,NA
"811",2025,2026,"adjustments","real_values","fyear","planned",-210,"planned",-1190.28480757462,4.66802289321248
"812",2013,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"813",2014,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"814",2015,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"815",2016,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"816",2017,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"817",2018,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"818",2019,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"819",2020,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"820",2021,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"821",2022,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"822",2023,2027,"adjustments","real_values","fyear","outtrun",0,"planned",-1552.15168363774,NA
"823",2024,2027,"adjustments","real_values","fyear","planned",0,"planned",-1552.15168363774,NA
"824",2025,2027,"adjustments","real_values","fyear","planned",-210,"planned",-1552.15168363774,1.71867587135963
"825",2026,2027,"adjustments","real_values","fyear","planned",-1190.28480757462,"planned",-1552.15168363774,0.304017050171782
"826",2013,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"827",2014,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"828",2015,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"829",2016,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"830",2017,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"831",2018,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"832",2019,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"833",2020,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"834",2021,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"835",2022,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"836",2023,2028,"adjustments","real_values","fyear","outtrun",0,"planned",-1522.50509328847,NA
"837",2024,2028,"adjustments","real_values","fyear","planned",0,"planned",-1522.50509328847,NA
"838",2025,2028,"adjustments","real_values","fyear","planned",-210,"planned",-1522.50509328847,0.935440478548092
"839",2026,2028,"adjustments","real_values","fyear","planned",-1190.28480757462,"planned",-1522.50509328847,0.130977413640865
"840",2027,2028,"adjustments","real_values","fyear","planned",-1552.15168363774,"planned",-1522.50509328847,-0.0191003177471647
"841",2013,2014,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"outtrun",15573.767988648,0.0378868884811856
"842",2013,2015,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"outtrun",16488.3438028888,0.048254365664153
"843",2014,2015,"other_rdel","real_values","fyear","outtrun",15573.767988648,"outtrun",16488.3438028888,0.0587254038269651
"844",2013,2016,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"outtrun",13841.8545811025,-0.0265427831759547
"845",2014,2016,"other_rdel","real_values","fyear","outtrun",15573.767988648,"outtrun",13841.8545811025,-0.0572418599163768
"846",2015,2016,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"outtrun",13841.8545811025,-0.160506673891813
"847",2013,2017,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"outtrun",13695.335022815,-0.0225776928806639
"848",2014,2017,"other_rdel","real_values","fyear","outtrun",15573.767988648,"outtrun",13695.335022815,-0.0419393857719981
"849",2015,2017,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"outtrun",13695.335022815,-0.0886235271253153
"850",2016,2017,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"outtrun",13695.335022815,-0.0105852548463751
"851",2013,2018,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"outtrun",13020.094936512,-0.0279824747924229
"852",2014,2018,"other_rdel","real_values","fyear","outtrun",15573.767988648,"outtrun",13020.094936512,-0.0437859677067846
"853",2015,2018,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"outtrun",13020.094936512,-0.0757012362798513
"854",2016,2018,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"outtrun",13020.094936512,-0.0301380208996684
"855",2017,2018,"other_rdel","real_values","fyear","outtrun",13695.335022815,"outtrun",13020.094936512,-0.0493043861415656
"856",2013,2019,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"outtrun",6322.44897408014,-0.134154754804649
"857",2014,2019,"other_rdel","real_values","fyear","outtrun",15573.767988648,"outtrun",6322.44897408014,-0.164977214215051
"858",2015,2019,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"outtrun",6322.44897408014,-0.213086357457265
"859",2016,2019,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"outtrun",6322.44897408014,-0.22987063460961
"860",2017,2019,"other_rdel","real_values","fyear","outtrun",13695.335022815,"outtrun",6322.44897408014,-0.320551825452904
"861",2018,2019,"other_rdel","real_values","fyear","outtrun",13020.094936512,"outtrun",6322.44897408014,-0.514408381435822
"862",2013,2020,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"outtrun",38334.8212969304,0.143385878268773
"863",2014,2020,"other_rdel","real_values","fyear","outtrun",15573.767988648,"outtrun",38334.8212969304,0.161983489087483
"864",2015,2020,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"outtrun",38334.8212969304,0.183813482123218
"865",2016,2020,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"outtrun",38334.8212969304,0.29002994097407
"866",2017,2020,"other_rdel","real_values","fyear","outtrun",13695.335022815,"outtrun",38334.8212969304,0.409311278284731
"867",2018,2020,"other_rdel","real_values","fyear","outtrun",13020.094936512,"outtrun",38334.8212969304,0.715890801445062
"868",2019,2020,"other_rdel","real_values","fyear","outtrun",6322.44897408014,"outtrun",38334.8212969304,5.06328678239872
"869",2013,2021,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"outtrun",30987.6155573114,0.0948838771433358
"870",2014,2021,"other_rdel","real_values","fyear","outtrun",15573.767988648,"outtrun",30987.6155573114,0.103277909843267
"871",2015,2021,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"outtrun",30987.6155573114,0.110883511738281
"872",2016,2021,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"outtrun",30987.6155573114,0.174894242021762
"873",2017,2021,"other_rdel","real_values","fyear","outtrun",13695.335022815,"outtrun",30987.6155573114,0.226461372629653
"874",2018,2021,"other_rdel","real_values","fyear","outtrun",13020.094936512,"outtrun",30987.6155573114,0.335133427729666
"875",2019,2021,"other_rdel","real_values","fyear","outtrun",6322.44897408014,"outtrun",30987.6155573114,1.21386642116638
"876",2020,2021,"other_rdel","real_values","fyear","outtrun",38334.8212969304,"outtrun",30987.6155573114,-0.191658797173194
"877",2013,2022,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"outtrun",12711.4247452174,-0.0182644759593379
"878",2014,2022,"other_rdel","real_values","fyear","outtrun",15573.767988648,"outtrun",12711.4247452174,-0.0250663368042645
"879",2015,2022,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"outtrun",12711.4247452174,-0.0364825167021499
"880",2016,2022,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"outtrun",12711.4247452174,-0.0140989600414174
"881",2017,2022,"other_rdel","real_values","fyear","outtrun",13695.335022815,"outtrun",12711.4247452174,-0.0148002022750063
"882",2018,2022,"other_rdel","real_values","fyear","outtrun",13020.094936512,"outtrun",12711.4247452174,-0.00598023503926792
"883",2019,2022,"other_rdel","real_values","fyear","outtrun",6322.44897408014,"outtrun",12711.4247452174,0.262126733862035
"884",2020,2022,"other_rdel","real_values","fyear","outtrun",38334.8212969304,"outtrun",12711.4247452174,-0.424161903367937
"885",2021,2022,"other_rdel","real_values","fyear","outtrun",30987.6155573114,"outtrun",12711.4247452174,-0.589790162405117
"886",2013,2023,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"outtrun",7553.11651684775,-0.0663410795453205
"887",2014,2023,"other_rdel","real_values","fyear","outtrun",15573.767988648,"outtrun",7553.11651684775,-0.0772556661050339
"888",2015,2023,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"outtrun",7553.11651684775,-0.0929762819075379
"889",2016,2023,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"outtrun",7553.11651684775,-0.0828954604798322
"890",2017,2023,"other_rdel","real_values","fyear","outtrun",13695.335022815,"outtrun",7553.11651684775,-0.0944225755096205
"891",2018,2023,"other_rdel","real_values","fyear","outtrun",13020.094936512,"outtrun",7553.11651684775,-0.103185943526646
"892",2019,2023,"other_rdel","real_values","fyear","outtrun",6322.44897408014,"outtrun",7553.11651684775,0.0454667204954395
"893",2020,2023,"other_rdel","real_values","fyear","outtrun",38334.8212969304,"outtrun",7553.11651684775,-0.418105507007129
"894",2021,2023,"other_rdel","real_values","fyear","outtrun",30987.6155573114,"outtrun",7553.11651684775,-0.506293309653417
"895",2022,2023,"other_rdel","real_values","fyear","outtrun",12711.4247452174,"outtrun",7553.11651684775,-0.405800949284652
"896",2013,2024,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"planned",6569.30733712861,-0.0723402389724248
"897",2014,2024,"other_rdel","real_values","fyear","outtrun",15573.767988648,"planned",6569.30733712861,-0.0826974770754526
"898",2015,2024,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"planned",6569.30733712861,-0.0971957056636655
"899",2016,2024,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"planned",6569.30733712861,-0.0889532519925244
"900",2017,2024,"other_rdel","real_values","fyear","outtrun",13695.335022815,"planned",6569.30733712861,-0.0996300570520787
"901",2018,2024,"other_rdel","real_values","fyear","outtrun",13020.094936512,"planned",6569.30733712861,-0.107754763096401
"902",2019,2024,"other_rdel","real_values","fyear","outtrun",6322.44897408014,"planned",6569.30733712861,0.00768976953455813
"903",2020,2024,"other_rdel","real_values","fyear","outtrun",38334.8212969304,"planned",6569.30733712861,-0.356599292239466
"904",2021,2024,"other_rdel","real_values","fyear","outtrun",30987.6155573114,"planned",6569.30733712861,-0.403728836202615
"905",2022,2024,"other_rdel","real_values","fyear","outtrun",12711.4247452174,"planned",6569.30733712861,-0.281109615414585
"906",2023,2024,"other_rdel","real_values","fyear","outtrun",7553.11651684775,"planned",6569.30733712861,-0.130252085682074
"907",2013,2025,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"planned",7800,-0.0530633828199926
"908",2014,2025,"other_rdel","real_values","fyear","outtrun",15573.767988648,"planned",7800,-0.0609254257976481
"909",2015,2025,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"planned",7800,-0.0721201217710786
"910",2016,2025,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"planned",7800,-0.0617420394714931
"911",2017,2025,"other_rdel","real_values","fyear","outtrun",13695.335022815,"planned",7800,-0.0679477852757062
"912",2018,2025,"other_rdel","real_values","fyear","outtrun",13020.094936512,"planned",7800,-0.0705811141784255
"913",2019,2025,"other_rdel","real_values","fyear","outtrun",6322.44897408014,"planned",7800,0.0356226611304036
"914",2020,2025,"other_rdel","real_values","fyear","outtrun",38334.8212969304,"planned",7800,-0.272722365960938
"915",2021,2025,"other_rdel","real_values","fyear","outtrun",30987.6155573114,"planned",7800,-0.291684719666436
"916",2022,2025,"other_rdel","real_values","fyear","outtrun",12711.4247452174,"planned",7800,-0.150232486586361
"917",2023,2025,"other_rdel","real_values","fyear","outtrun",7553.11651684775,"planned",7800,0.0162117430529742
"918",2024,2025,"other_rdel","real_values","fyear","planned",6569.30733712861,"planned",7800,0.187339790896329
"919",2013,2026,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"planned",6394.09194151656,-0.0635109410922625
"920",2014,2026,"other_rdel","real_values","fyear","outtrun",15573.767988648,"planned",6394.09194151656,-0.0714995939005479
"921",2015,2026,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"planned",6394.09194151656,-0.0825124758808269
"922",2016,2026,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"planned",6394.09194151656,-0.0743251605330775
"923",2017,2026,"other_rdel","real_values","fyear","outtrun",13695.335022815,"planned",6394.09194151656,-0.0811489094388361
"924",2018,2026,"other_rdel","real_values","fyear","outtrun",13020.094936512,"planned",6394.09194151656,-0.0850537305180568
"925",2019,2026,"other_rdel","real_values","fyear","outtrun",6322.44897408014,"planned",6394.09194151656,0.00161098207916899
"926",2020,2026,"other_rdel","real_values","fyear","outtrun",38334.8212969304,"planned",6394.09194151656,-0.258067767551608
"927",2021,2026,"other_rdel","real_values","fyear","outtrun",30987.6155573114,"planned",6394.09194151656,-0.270679966098394
"928",2022,2026,"other_rdel","real_values","fyear","outtrun",12711.4247452174,"planned",6394.09194151656,-0.157836991227237
"929",2023,2026,"other_rdel","real_values","fyear","outtrun",7553.11651684775,"planned",6394.09194151656,-0.0540150419457605
"930",2024,2026,"other_rdel","real_values","fyear","planned",6569.30733712861,"planned",6394.09194151656,-0.013426040252003
"931",2025,2026,"other_rdel","real_values","fyear","planned",7800,"planned",6394.09194151656,-0.180244622882493
"932",2013,2027,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"planned",5688.00927544266,-0.0669426676831104
"933",2014,2027,"other_rdel","real_values","fyear","outtrun",15573.767988648,"planned",5688.00927544266,-0.0745535867422932
"934",2015,2027,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"planned",5688.00927544266,-0.0848718000834586
"935",2016,2027,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"planned",5688.00927544266,-0.0776668471955412
"936",2017,2027,"other_rdel","real_values","fyear","outtrun",13695.335022815,"planned",5688.00927544266,-0.0841196034050377
"937",2018,2027,"other_rdel","real_values","fyear","outtrun",13020.094936512,"planned",5688.00927544266,-0.087908390569674
"938",2019,2027,"other_rdel","real_values","fyear","outtrun",6322.44897408014,"planned",5688.00927544266,-0.0131313103076646
"939",2020,2027,"other_rdel","real_values","fyear","outtrun",38334.8212969304,"planned",5688.00927544266,-0.238580778425828
"940",2021,2027,"other_rdel","real_values","fyear","outtrun",30987.6155573114,"planned",5688.00927544266,-0.246131918033373
"941",2022,2027,"other_rdel","real_values","fyear","outtrun",12711.4247452174,"planned",5688.00927544266,-0.148561639168042
"942",2023,2027,"other_rdel","real_values","fyear","outtrun",7553.11651684775,"planned",5688.00927544266,-0.0684449427203786
"943",2024,2027,"other_rdel","real_values","fyear","planned",6569.30733712861,"planned",5688.00927544266,-0.0468814869585782
"944",2025,2027,"other_rdel","real_values","fyear","planned",7800,"planned",5688.00927544266,-0.146049206107234
"945",2026,2027,"other_rdel","real_values","fyear","planned",6394.09194151656,"planned",5688.00927544266,-0.110427355835991
"946",2013,2028,"other_rdel","real_values","fyear","outtrun",15005.2651801375,"planned",4822.84222097589,-0.0728771349169685
"947",2014,2028,"other_rdel","real_values","fyear","outtrun",15573.767988648,"planned",4822.84222097589,-0.0803207617295854
"948",2015,2028,"other_rdel","real_values","fyear","outtrun",16488.3438028888,"planned",4822.84222097589,-0.090227572008827
"949",2016,2028,"other_rdel","real_values","fyear","outtrun",13841.8545811025,"planned",4822.84222097589,-0.0841119393795601
"950",2017,2028,"other_rdel","real_values","fyear","outtrun",13695.335022815,"planned",4822.84222097589,-0.0905189130728719
"951",2018,2028,"other_rdel","real_values","fyear","outtrun",13020.094936512,"planned",4822.84222097589,-0.0945407905054148
"952",2019,2028,"other_rdel","real_values","fyear","outtrun",6322.44897408014,"planned",4822.84222097589,-0.0296346006290641
"953",2020,2028,"other_rdel","real_values","fyear","outtrun",38334.8212969304,"planned",4822.84222097589,-0.228272988537812
"954",2021,2028,"other_rdel","real_values","fyear","outtrun",30987.6155573114,"planned",4822.84222097589,-0.233366413158941
"955",2022,2028,"other_rdel","real_values","fyear","outtrun",12711.4247452174,"planned",4822.84222097589,-0.149153002595158
"956",2023,2028,"other_rdel","real_values","fyear","outtrun",7553.11651684775,"planned",4822.84222097589,-0.0858122995054562
"957",2024,2028,"other_rdel","real_values","fyear","planned",6569.30733712861,"planned",4822.84222097589,-0.0743519970729949
"958",2025,2028,"other_rdel","real_values","fyear","planned",7800,"planned",4822.84222097589,-0.148072147304548
"959",2026,2028,"other_rdel","real_values","fyear","planned",6394.09194151656,"planned",4822.84222097589,-0.131515466370495
"960",2027,2028,"other_rdel","real_values","fyear","planned",5688.00927544266,"planned",4822.84222097589,-0.152103664493312
"961",2013,2014,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"outtrun",149691.880996341,0.0235082747001401
"962",2013,2015,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"outtrun",154447.221751652,0.027629602852504
"963",2014,2015,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"outtrun",154447.221751652,0.0317675262255999
"964",2013,2016,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"outtrun",156032.517568848,0.0218082608574894
"965",2014,2016,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"outtrun",156032.517568848,0.0209593131047905
"966",2015,2016,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"outtrun",156032.517568848,0.0102643207123871
"967",2013,2017,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"outtrun",159247.278703184,0.0215068494359942
"968",2014,2017,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"outtrun",159247.278703184,0.0208405777703569
"969",2015,2017,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"outtrun",159247.278703184,0.0154205761960924
"970",2016,2017,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"outtrun",159247.278703184,0.0206031485258626
"971",2013,2018,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"outtrun",158992.3938423,0.0168429739556204
"972",2014,2018,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"outtrun",158992.3938423,0.0151834420049126
"973",2015,2018,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"outtrun",158992.3938423,0.00971486334112104
"974",2016,2018,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"outtrun",158992.3938423,0.0094402467291681
"975",2017,2018,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"outtrun",158992.3938423,-0.00160056022909416
"976",2013,2019,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"outtrun",162664.544043215,0.0178825491584718
